,file_name,rw,Al2O3_Al1_Biso,Al2O3_Al2_Biso,Al2O3_Al3_Biso,Al2O3_O1_Biso,Al2O3_a,Al2O3_c,Al2O3_delta2,Al2O3_psize,Al2O3_scale,NiO_Ni0_Biso,NiO_O1_Biso,NiO_a,NiO_delta2,NiO_psize,NiO_scale,Ni_Ni0_Biso,Ni_O1_Biso,Ni_a,Ni_delta2,Ni_psize,Ni_scale
308,azint_UC1_Al2O3_2_0003_scan0053_pilatus_rm_NiO,0.31950843,0.537813272,3.29395553,1.25317022,1.79886633,5.65159365,7.84462535,2.64309749,59.1432335,0.316334277,,,,,,,1.21837549,,3.55366563,3.75256316,43.3375881,0.180712986
309,azint_UC1_Al2O3_2_0003_scan0054_pilatus_rm_NiO,0.32010274,0.554391126,3.71933377,1.24621543,1.72030401,5.65112261,7.84598029,2.6371066,58.5820041,0.317253482,,,,,,,1.22664582,,3.55356053,3.78996763,43.3561594,0.181420907
310,azint_UC1_Al2O3_2_0003_scan0055_pilatus_rm_NiO,0.31784179,0.543566967,3.57522835,1.29416799,1.73639355,5.65084613,7.8470829,2.63379478,58.3375608,0.317974642,,,,,,,1.2204345,,3.55373984,3.73348654,43.1861964,0.181244196
311,azint_UC1_Al2O3_2_0003_scan0056_pilatus_rm_NiO,0.3208964,0.547648982,3.47201053,1.30632756,1.71919626,5.65158066,7.84535453,2.69078899,59.2849764,0.313290558,,,,,,,1.21778398,,3.55379861,3.73478223,43.2507383,0.1820404
312,azint_UC1_Al2O3_2_0004_scan0001_pilatus_rm_NiO,0.31884414,0.546881906,3.40901657,1.29119132,1.75158807,5.65089853,7.84608193,2.66973618,58.8672112,0.316188292,,,,,,,1.22720373,,3.55340939,3.7247949,43.4925023,0.179770445
313,azint_UC1_Al2O3_2_0004_scan0002_pilatus_rm_NiO,0.321303,0.541093864,3.6148525,1.2913187,1.75403104,5.6509676,7.84636081,2.65285119,58.6093909,0.320344008,,,,,,,1.22562751,,3.55380289,3.72779921,43.6889152,0.177935107
314,azint_UC1_Al2O3_2_0004_scan0003_pilatus_rm_NiO,0.3260993,0.565297226,3.31432435,1.21473944,1.8229776,5.65124884,7.84676871,2.73880811,59.6241634,0.314307158,,,,,,,1.24334907,,3.55365099,3.67650389,43.6597242,0.179576655
315,azint_UC1_Al2O3_2_0004_scan0004_pilatus_rm_NiO,0.32179467,0.562227394,3.5624766,1.26975064,1.75739508,5.65104362,7.84656367,2.69255592,59.1846895,0.317481503,,,,,,,1.23268238,,3.55365169,3.75157569,43.7378034,0.177527103
316,azint_UC1_Al2O3_2_0004_scan0005_pilatus_rm_NiO,0.32358509,0.549630234,3.44407256,1.2694284,1.73346387,5.65110264,7.84631145,2.68522964,58.8853064,0.315620922,,,,,,,1.23689821,,3.55369611,3.75292625,43.9717047,0.177010058
317,azint_UC1_Al2O3_2_0004_scan0006_pilatus_rm_NiO,0.31936193,0.547545126,3.2883015,1.25183355,1.83067451,5.65075489,7.84665662,2.63703514,58.506492,0.320527035,,,,,,,1.22516197,,3.55368566,3.73974395,44.0824068,0.174919747
318,azint_UC1_Al2O3_2_0004_scan0007_pilatus_rm_NiO,0.32405292,0.543654662,3.34667777,1.24551683,1.77383545,5.65129297,7.84615052,2.71804124,59.2048368,0.315038366,,,,,,,1.23101483,,3.55370076,3.68197208,43.8798583,0.17680233
319,azint_UC1_Al2O3_2_0004_scan0008_pilatus_rm_NiO,0.32513936,0.557772377,3.32747839,1.25105267,1.76375526,5.65133567,7.84641703,2.68793989,59.2468355,0.315346436,,,,,,,1.23569438,,3.55359203,3.74112044,44.0674852,0.176049938
320,azint_UC1_Al2O3_2_0004_scan0009_pilatus_rm_NiO,0.32662391,0.567631426,3.46606287,1.29630428,1.74118759,5.65112294,7.84756973,2.67701478,59.0708247,0.317104296,,,,,,,1.23030606,,3.55382073,3.69977862,44.0182438,0.175741367
321,azint_UC1_Al2O3_2_0004_scan0010_pilatus_rm_NiO,0.32108051,0.563760151,3.36954659,1.16939799,1.8347897,5.65115262,7.84666401,2.6679047,58.7676092,0.318560261,,,,,,,1.21694419,,3.55371109,3.69148923,44.1105428,0.173874435
322,azint_UC1_Al2O3_2_0004_scan0011_pilatus_rm_NiO,0.32698609,0.578181674,3.37757274,1.23466258,1.81183841,5.65196048,7.84634129,2.70110074,59.6434324,0.316896073,,,,,,,1.22686283,,3.5535924,3.74168665,44.174376,0.174835474
323,azint_UC1_Al2O3_2_0004_scan0012_pilatus_rm_NiO,0.31848152,0.536705195,3.30939039,1.28990769,1.75363691,5.6510977,7.84702977,2.63933496,58.8397426,0.317738551,,,,,,,1.20791461,,3.55398645,3.6866083,44.2343227,0.173066076
324,azint_UC1_Al2O3_2_0004_scan0013_pilatus_rm_NiO,0.32400299,0.56457361,3.61024527,1.30537981,1.72318632,5.65139812,7.84668816,2.70958469,59.3093483,0.317942062,,,,,,,1.22630508,,3.55378039,3.71654564,44.3588903,0.174123043
325,azint_UC1_Al2O3_2_0004_scan0014_pilatus_rm_NiO,0.32326908,0.540801184,3.4753456,1.33119361,1.76131628,5.65138465,7.84836359,2.70173731,58.7583503,0.319523192,,,,,,,1.22171131,,3.55391515,3.70246222,44.349292,0.173422944
326,azint_UC1_Al2O3_2_0004_scan0015_pilatus_rm_NiO,0.32561177,0.564796336,3.53632144,1.28355923,1.75370578,5.65141494,7.84718629,2.7174263,59.2659503,0.317930715,,,,,,,1.23064654,,3.55394331,3.71296785,44.3200391,0.173736004
327,azint_UC1_Al2O3_2_0004_scan0016_pilatus_rm_NiO,0.31944306,0.580079938,3.81864578,1.27579495,1.74657197,5.65146588,7.84712801,2.64903723,58.595086,0.323202961,,,,,,,1.21852071,,3.55410697,3.75901845,44.6232025,0.171877589
328,azint_UC1_Al2O3_2_0004_scan0017_pilatus_rm_NiO,0.3231659,0.526867651,3.55113452,1.37328039,1.67922661,5.65164952,7.84717045,2.69223347,59.0543717,0.317841091,,,,,,,1.22056997,,3.55376766,3.68431282,44.3361475,0.173686831
329,azint_UC1_Al2O3_2_0004_scan0018_pilatus_rm_NiO,0.32163392,0.541165895,3.36502134,1.2522932,1.76862152,5.65137886,7.84689171,2.6957268,58.9612501,0.316982768,,,,,,,1.22113112,,3.55412379,3.76279708,44.721526,0.171944099
330,azint_UC1_Al2O3_2_0004_scan0019_pilatus_rm_NiO,0.32223996,0.584580057,3.49611154,1.15308552,1.85409495,5.65106568,7.84763855,2.66015108,58.3232345,0.323238412,,,,,,,1.20800592,,3.55393789,3.68472468,44.6012006,0.170722271
331,azint_UC1_Al2O3_2_0004_scan0020_pilatus_rm_NiO,0.32560792,0.555563686,3.57336539,1.28127116,1.75688639,5.65178374,7.84690606,2.70268688,59.1340861,0.318993764,,,,,,,1.22844239,,3.55404222,3.73742713,44.7077761,0.172062795
332,azint_UC1_Al2O3_2_0004_scan0021_pilatus_rm_NiO,0.3248009,0.523147981,3.32422265,1.3469718,1.74747293,5.65147555,7.84846358,2.70714998,58.8708304,0.318144786,,,,,,,1.21724109,,3.55402417,3.72794488,44.3824935,0.172045947
333,azint_UC1_Al2O3_2_0004_scan0022_pilatus_rm_NiO,0.31894513,0.555727732,3.53876191,1.23260764,1.80059638,5.65229054,7.84462766,2.67429658,59.1046317,0.321498885,,,,,,,1.22457244,,3.55457858,3.75513335,45.9345985,0.164860235
334,azint_UC1_Al2O3_2_0004_scan0023_pilatus_rm_NiO,0.32128642,0.551652676,3.35766988,1.27899587,1.80435097,5.6517491,7.84733456,2.69914023,59.2576022,0.320015233,,,,,,,1.23181667,,3.5545772,3.80903365,46.0714339,0.16511364
335,azint_UC1_Al2O3_2_0004_scan0024_pilatus_rm_NiO,0.32523049,0.536297318,3.54572961,1.34244694,1.72971213,5.65129247,7.84916386,2.6916817,58.6753715,0.320460024,,,,,,,1.22048753,,3.55439009,3.78692187,44.9249113,0.16963553
336,azint_UC1_Al2O3_2_0004_scan0025_pilatus_rm_NiO,0.32383195,0.580503376,3.52640956,1.28799202,1.77472863,5.65231378,7.84758258,2.72411154,59.4777715,0.319345289,,,,,,,1.22859902,,3.55439992,3.70990611,45.0489262,0.170034351
337,azint_UC1_Al2O3_2_0004_scan0026_pilatus_rm_NiO,0.32484967,0.553434615,3.50874561,1.25363894,1.77580159,5.65182625,7.8480196,2.71180631,58.8321558,0.319723871,,,,,,,1.21163008,,3.55430408,3.67346988,44.8134723,0.170268271
338,azint_UC1_Al2O3_2_0004_scan0027_pilatus_rm_NiO,0.32497448,0.547663874,3.46928652,1.30769662,1.72603029,5.65177234,7.8493775,2.71086797,59.1049859,0.317261912,,,,,,,1.22395245,,3.55410874,3.73812837,44.8996377,0.170351016
339,azint_UC1_Al2O3_2_0004_scan0028_pilatus_rm_NiO,0.32254405,0.543002436,3.38714549,1.33095399,1.75755182,5.65190242,7.84883564,2.66111694,58.8231842,0.320153189,,,,,,,1.22023542,,3.55435991,3.70215715,44.9018735,0.169657511
340,azint_UC1_Al2O3_2_0004_scan0029_pilatus_rm_NiO,0.3214773,0.543556249,3.54896563,1.32639127,1.70192128,5.65215259,7.84736085,2.62045359,58.3779953,0.322502182,,,,,,,1.21924094,,3.55414633,3.68192268,45.1042631,0.168730639
341,azint_UC1_Al2O3_2_0004_scan0030_pilatus_rm_NiO,0.32207529,0.551770865,3.57860332,1.29591708,1.7379115,5.65245763,7.84749946,2.6878,59.1048901,0.320952388,,,,,,,1.22134037,,3.55443584,3.7654011,45.0121624,0.16939398
342,azint_UC1_Al2O3_2_0004_scan0031_pilatus_rm_NiO,0.32398766,0.552398451,3.57342118,1.30379828,1.75078549,5.65185623,7.849039,2.68489253,58.7537392,0.321896446,,,,,,,1.22874204,,3.55444413,3.70778972,45.218845,0.169189869
343,azint_UC1_Al2O3_2_0004_scan0032_pilatus_rm_NiO,0.32249875,0.555964533,3.51765892,1.26474763,1.77110574,5.65208096,7.84849003,2.68492108,58.9865108,0.320472879,,,,,,,1.21901993,,3.55446401,3.7338658,45.2536203,0.167899199
344,azint_UC1_Al2O3_2_0004_scan0033_pilatus_rm_NiO,0.32600128,0.544848516,3.43253308,1.26501402,1.76769814,5.65238421,7.84828943,2.69472553,58.9817154,0.3192002,,,,,,,1.22626995,,3.55454518,3.72801863,45.0876864,0.169096276
345,azint_UC1_Al2O3_2_0004_scan0034_pilatus_rm_NiO,0.32102057,0.537317294,3.48742418,1.35127657,1.73128025,5.65223994,7.84915962,2.66369387,58.2916191,0.323575749,,,,,,,1.21769648,,3.55446999,3.79817495,45.2934232,0.166891728
346,azint_UC1_Al2O3_2_0004_scan0035_pilatus_rm_NiO,0.32374817,0.555842128,3.27999674,1.31083618,1.79199141,5.65217472,7.84928,2.68098062,59.0675444,0.319810881,,,,,,,1.22133885,,3.55463186,3.70804853,45.2352572,0.168026701
347,azint_UC1_Al2O3_2_0004_scan0036_pilatus_rm_NiO,0.32628664,0.595798586,3.85750689,1.23540692,1.72966687,5.65170622,7.84857227,2.72328131,58.9805935,0.321065398,,,,,,,1.21292844,,3.55444539,3.73482567,45.0833953,0.168479757
348,azint_UC1_Al2O3_2_0004_scan0037_pilatus_rm_NiO,0.32486588,0.581001151,3.58135625,1.23802879,1.77850772,5.6519538,7.84825634,2.7150775,58.8812021,0.322233566,,,,,,,1.20800337,,3.55433904,3.67264001,45.3290131,0.167358078
349,azint_UC1_Al2O3_2_0004_scan0038_pilatus_rm_NiO,0.32596492,0.566616908,3.3383945,1.19203368,1.81386174,5.65177171,7.84893031,2.69998133,59.0850615,0.318591874,,,,,,,1.22047944,,3.5543305,3.74567554,45.396783,0.167647735
350,azint_UC1_Al2O3_2_0004_scan0039_pilatus_rm_NiO,0.32353413,0.569902521,3.70554269,1.26242746,1.75829769,5.65184123,7.84950912,2.69055098,58.6006037,0.322466642,,,,,,,1.21922946,,3.55438005,3.74287434,45.3528585,0.167133818
351,azint_UC1_Al2O3_2_0004_scan0040_pilatus_rm_NiO,0.32015537,0.549826651,3.59043865,1.28841988,1.7684255,5.65266913,7.84834614,2.66491427,58.6366212,0.324806289,,,,,,,1.20746484,,3.55469622,3.71492246,45.5951513,0.165655545
352,azint_UC1_Al2O3_2_0004_scan0041_pilatus_rm_NiO,0.32296291,0.536675284,3.48722792,1.3656108,1.7183794,5.65247028,7.84911135,2.68841484,58.9022755,0.321469296,,,,,,,1.22243986,,3.55454672,3.68146721,45.4166663,0.166616996
353,azint_UC1_Al2O3_2_0004_scan0042_pilatus_rm_NiO,0.32054896,0.573707167,3.73165011,1.28684248,1.76420215,5.65199209,7.85010744,2.64037776,58.1157325,0.326452653,,,,,,,1.2105491,,3.55461649,3.76754793,45.6458513,0.164995628
354,azint_UC1_Al2O3_2_0004_scan0043_pilatus_rm_NiO,0.32341088,0.568626339,3.45644809,1.26272724,1.78289256,5.65194513,7.84933724,2.7149921,58.8835147,0.321426413,,,,,,,1.22581631,,3.55447346,3.71298293,45.6879332,0.166429622
355,azint_UC1_Al2O3_2_0004_scan0044_pilatus_rm_NiO,0.32258816,0.55815704,3.68704449,1.29010783,1.77059446,5.65211775,7.85070068,2.66683375,58.1972145,0.324990474,,,,,,,1.21279064,,3.55492755,3.67610272,45.4912651,0.165470834
356,azint_UC1_Al2O3_2_0004_scan0045_pilatus_rm_NiO,0.32102702,0.544340706,3.40596436,1.38620964,1.75096088,5.65203226,7.85096077,2.63937691,58.0681194,0.326339031,,,,,,,1.20887331,,3.5547323,3.73932131,45.8282766,0.164368207
357,azint_UC1_Al2O3_2_0004_scan0046_pilatus_rm_NiO,0.32405135,0.546897636,3.19449201,1.27545614,1.7992354,5.65295046,7.84723708,2.69068156,59.3554779,0.319844674,,,,,,,1.22442871,,3.55462473,3.83839657,45.8326799,0.164390878
358,azint_UC1_Al2O3_2_0004_scan0047_pilatus_rm_NiO,0.32458403,0.565971663,3.3833505,1.28002079,1.76844442,5.6522477,7.84892059,2.68542862,59.1734202,0.320020559,,,,,,,1.21335397,,3.55451863,3.72062475,45.6021706,0.165167193
359,azint_UC1_Al2O3_2_0004_scan0048_pilatus_rm_NiO,0.32544284,0.549723438,3.47608674,1.27923478,1.75459927,5.65314576,7.84848819,2.69430948,58.9386259,0.321227095,,,,,,,1.21051966,,3.55491714,3.71153071,45.5418557,0.165191639
360,azint_UC1_Al2O3_2_0004_scan0049_pilatus_rm_NiO,0.3224557,0.550550361,3.6535479,1.40311589,1.6942522,5.65269184,7.84876644,2.67710324,58.5771023,0.325438328,,,,,,,1.204819,,3.55480955,3.74905211,45.8041358,0.163388866
361,azint_UC1_Al2O3_2_0004_scan0050_pilatus_rm_NiO,0.32095728,0.560524658,3.48808551,1.26839685,1.77963942,5.65274045,7.84922471,2.64801603,58.3031912,0.325263244,,,,,,,1.21241163,,3.55481488,3.76308766,45.975388,0.162818202
362,azint_UC1_Al2O3_2_0004_scan0051_pilatus_rm_NiO,0.32232479,0.557853948,3.43266082,1.25994656,1.77925051,5.65277506,7.84828216,2.65871454,58.7618672,0.323042651,,,,,,,1.21587106,,3.55461202,3.71984305,46.0365147,0.163378696
363,azint_UC1_Al2O3_2_0004_scan0052_pilatus_rm_NiO,0.32453502,0.527242143,3.45294829,1.30066813,1.75889868,5.65282002,7.84958388,2.70768448,59.0514324,0.321411798,,,,,,,1.21476828,,3.55488486,3.72022125,45.8351486,0.164361077
364,azint_UC1_Al2O3_2_0004_scan0053_pilatus_rm_NiO,0.32487965,0.564077694,3.68992327,1.28074712,1.74551153,5.65277027,7.85027648,2.67619661,58.5718212,0.32492964,,,,,,,1.21736427,,3.55490935,3.78207284,45.8576925,0.163714893
365,azint_UC1_Al2O3_2_0004_scan0054_pilatus_rm_NiO,0.32372381,0.563974002,3.43739471,1.28320195,1.77349053,5.65291025,7.84966036,2.68881798,58.602376,0.323055377,,,,,,,1.22429267,,3.55486079,3.70940478,45.952009,0.163245799
366,azint_UC1_Al2O3_2_0004_scan0055_pilatus_rm_NiO,0.32385899,0.557925456,3.52229941,1.29203158,1.7707771,5.65225419,7.85084215,2.66791243,58.3553791,0.325570651,,,,,,,1.21733902,,3.55498771,3.81130468,46.4373776,0.161548141
367,azint_UC1_Al2O3_2_0005_scan0001_pilatus_rm_NiO,0.31661933,0.540593721,3.60493241,1.37220117,1.67499726,5.65256293,7.84971065,2.67151187,58.8436514,0.320694064,,,,,,,1.21070622,,3.55438617,3.6894894,46.186062,0.174369513
368,azint_UC1_Al2O3_2_0005_scan0002_pilatus_rm_NiO,0.31531737,0.545000998,3.6469561,1.3331392,1.65878411,5.65271889,7.84839407,2.62814798,58.6249241,0.321389386,,,,,,,1.21436892,,3.5543607,3.74485365,46.475812,0.175971531
369,azint_UC1_Al2O3_2_0005_scan0003_pilatus_rm_NiO,0.31386837,0.527589176,3.77342458,1.36972032,1.67432268,5.65195399,7.84970592,2.59055114,58.3598982,0.324452387,,,,,,,1.21149731,,3.55450042,3.7236785,46.5441985,0.176232706
370,azint_UC1_Al2O3_2_0005_scan0004_pilatus_rm_NiO,0.3169743,0.536033822,3.43901929,1.29900292,1.76426302,5.65213887,7.85011139,2.65672334,58.8440273,0.321620049,,,,,,,1.21917117,,3.55438803,3.70335272,46.7070421,0.176644639
371,azint_UC1_Al2O3_2_0005_scan0005_pilatus_rm_NiO,0.31686539,0.54737773,3.54611387,1.33904831,1.75540964,5.65245606,7.84947769,2.65068135,59.3303784,0.322156113,,,,,,,1.21560516,,3.55474467,3.64354076,46.5366629,0.177298884
372,azint_UC1_Al2O3_2_0005_scan0006_pilatus_rm_NiO,0.31751871,0.524320809,3.44246033,1.38933067,1.6865265,5.65244671,7.84956686,2.69328645,59.7693801,0.317244993,,,,,,,1.21900963,,3.55420675,3.70333818,46.4486394,0.178463969
373,azint_UC1_Al2O3_2_0005_scan0007_pilatus_rm_NiO,0.31632752,0.570297299,3.49166922,1.25422457,1.75793539,5.65241218,7.84857866,2.67510532,59.6236734,0.31913083,,,,,,,1.21681279,,3.55445289,3.65259538,46.564851,0.178488886
374,azint_UC1_Al2O3_2_0005_scan0008_pilatus_rm_NiO,0.31584551,0.543978311,3.63502852,1.29270221,1.74451725,5.65268424,7.84839667,2.66982478,59.2635023,0.321320985,,,,,,,1.20978271,,3.55443434,3.65195981,46.7347498,0.177166885
375,azint_UC1_Al2O3_2_0005_scan0009_pilatus_rm_NiO,0.31704869,0.565553411,3.72440014,1.28978498,1.72862977,5.65204505,7.8495952,2.67775194,59.1188817,0.322508513,,,,,,,1.20521403,,3.55445113,3.64187208,46.7524605,0.177842562
376,azint_UC1_Al2O3_2_0005_scan0010_pilatus_rm_NiO,0.31436599,0.535349098,3.25453248,1.20168242,1.83394713,5.65255374,7.84879764,2.69206766,59.5336282,0.319634557,,,,,,,1.2108104,,3.55451624,3.73494966,46.7811291,0.177192578
377,azint_UC1_Al2O3_2_0005_scan0011_pilatus_rm_NiO,0.31924345,0.560870002,3.50788142,1.26530757,1.75614975,5.65241812,7.84824185,2.68932242,59.6478159,0.318612286,,,,,,,1.22340892,,3.55445096,3.68253939,46.6521322,0.17975099
378,azint_UC1_Al2O3_2_0005_scan0012_pilatus_rm_NiO,0.31462514,0.53614018,3.34265219,1.28432978,1.78431149,5.65182082,7.85041791,2.64368538,59.0831817,0.320654779,,,,,,,1.20738021,,3.55447065,3.63676488,46.7843776,0.177959129
379,azint_UC1_Al2O3_2_0005_scan0013_pilatus_rm_NiO,0.31449213,0.528514512,3.56844479,1.35369331,1.69346086,5.65241203,7.84828463,2.65888576,59.2969533,0.320817475,,,,,,,1.20897413,,3.55429776,3.69870006,46.9580127,0.177633752
380,azint_UC1_Al2O3_2_0005_scan0014_pilatus_rm_NiO,0.31432317,0.517731102,3.5432901,1.35528874,1.68958387,5.65173722,7.85058453,2.67649298,59.2437588,0.319582845,,,,,,,1.20952663,,3.55455134,3.65358536,46.6991832,0.178988829
381,azint_UC1_Al2O3_2_0005_scan0015_pilatus_rm_NiO,0.31616454,0.555205226,3.46211181,1.2478104,1.76965056,5.6523022,7.84857238,2.70157332,59.5868674,0.318655271,,,,,,,1.21368164,,3.55405954,3.61106744,46.7891463,0.179411357
382,azint_UC1_Al2O3_2_0005_scan0016_pilatus_rm_NiO,0.31650263,0.54732195,3.68169396,1.28787338,1.7209408,5.6519745,7.84861808,2.66818717,59.2518092,0.320910382,,,,,,,1.2189612,,3.55454944,3.66362208,46.9526011,0.179127994
383,azint_UC1_Al2O3_2_0005_scan0017_pilatus_rm_NiO,0.31224185,0.549655978,3.44019009,1.27589841,1.79096275,5.6517231,7.84953982,2.62821065,58.7533645,0.324244182,,,,,,,1.2062459,,3.55439785,3.68979951,47.3579379,0.176585193
384,azint_UC1_Al2O3_2_0005_scan0018_pilatus_rm_NiO,0.31572359,0.545059263,3.26628685,1.27312143,1.75750887,5.65205699,7.84928862,2.68949865,59.771152,0.317038344,,,,,,,1.22200998,,3.55443557,3.69181996,47.1779663,0.179018922
385,azint_UC1_Al2O3_2_0005_scan0019_pilatus_rm_NiO,0.31372741,0.546750649,3.41818065,1.28020326,1.74187842,5.65230909,7.84782379,2.68590934,59.8833656,0.317445755,,,,,,,1.2016519,,3.55445126,3.63003424,46.8373525,0.178767372
386,azint_UC1_Al2O3_2_0005_scan0020_pilatus_rm_NiO,0.31444441,0.556241346,3.30838967,1.30153993,1.75873429,5.65228114,7.8482612,2.66747356,59.4714248,0.319536054,,,,,,,1.21148498,,3.55426989,3.68827071,47.2861855,0.177643763
387,azint_UC1_Al2O3_2_0005_scan0021_pilatus_rm_NiO,0.31389633,0.569863602,3.73361173,1.30612857,1.6881515,5.65194728,7.84814579,2.65105579,59.5101014,0.321343769,,,,,,,1.20874283,,3.55431221,3.68757581,47.0698119,0.178912493
388,azint_UC1_Al2O3_2_0005_scan0022_pilatus_rm_NiO,0.31228098,0.539562172,3.5686165,1.33594864,1.6939502,5.65168818,7.8494706,2.66360824,59.3270954,0.320451181,,,,,,,1.20565194,,3.55446471,3.72440698,47.108966,0.178568317
389,azint_UC1_Al2O3_2_0005_scan0023_pilatus_rm_NiO,0.31463493,0.543738854,3.61954221,1.30587676,1.73052252,5.65259355,7.84656132,2.66988178,59.9009567,0.322408958,,,,,,,1.20798119,,3.5542622,3.65061939,47.2339073,0.178738687
390,azint_UC1_Al2O3_2_0005_scan0024_pilatus_rm_NiO,0.31454902,0.539675347,3.58098923,1.27652478,1.7659801,5.65222801,7.84760933,2.70250306,59.7603146,0.321511963,,,,,,,1.20846475,,3.55454414,3.61386227,47.0328013,0.179054341
391,azint_UC1_Al2O3_2_0005_scan0025_pilatus_rm_NiO,0.31612788,0.571472724,3.57281545,1.25152113,1.76889931,5.65163811,7.8497801,2.7078251,59.7513057,0.32048701,,,,,,,1.21151473,,3.55445053,3.63713106,47.25661,0.178900549
392,azint_UC1_Al2O3_2_0005_scan0026_pilatus_rm_NiO,0.31538437,0.531276391,3.52523725,1.31712018,1.73242858,5.65242235,7.84780103,2.68694729,59.882438,0.320817828,,,,,,,1.21779095,,3.55435863,3.7142439,47.2008614,0.179078822
393,azint_UC1_Al2O3_2_0005_scan0027_pilatus_rm_NiO,0.31398904,0.562875972,3.9044769,1.25605148,1.73494273,5.65195133,7.84828298,2.62504337,59.2012557,0.324959047,,,,,,,1.2040559,,3.5545281,3.67078336,47.1775655,0.177961391
394,azint_UC1_Al2O3_2_0005_scan0028_pilatus_rm_NiO,0.31543556,0.551902882,3.38284611,1.25528225,1.76587345,5.65182153,7.84913872,2.70210594,60.0098332,0.318261038,,,,,,,1.21459491,,3.55439811,3.67929036,47.2790327,0.178545368
395,azint_UC1_Al2O3_2_0005_scan0029_pilatus_rm_NiO,0.31421385,0.555746047,3.46753351,1.25564424,1.7597861,5.65170775,7.8483186,2.68857614,59.7735035,0.319649157,,,,,,,1.20312535,,3.55436196,3.66103087,47.4043072,0.178019947
396,azint_UC1_Al2O3_2_0005_scan0030_pilatus_rm_NiO,0.31421007,0.529586631,3.54501671,1.33002009,1.71255631,5.65178412,7.84970535,2.59483233,58.9007024,0.323423553,,,,,,,1.21679615,,3.55452365,3.64491993,47.5293436,0.17840059
397,azint_UC1_Al2O3_2_0005_scan0031_pilatus_rm_NiO,0.3127192,0.5630106,3.40764708,1.28970411,1.78782665,5.65147131,7.84950496,2.63210172,59.3463048,0.32396601,,,,,,,1.20798992,,3.55440252,3.66343094,47.6598327,0.17701355
398,azint_UC1_Al2O3_2_0005_scan0032_pilatus_rm_NiO,0.31630752,0.557284362,3.58434071,1.30928786,1.69561959,5.65182132,7.84895425,2.7022394,59.8460336,0.320034624,,,,,,,1.21777191,,3.5543447,3.67122659,47.3950256,0.179552475
399,azint_UC1_Al2O3_2_0005_scan0033_pilatus_rm_NiO,0.3155112,0.558277337,3.70572161,1.28220024,1.72760817,5.65192799,7.84887615,2.6759739,59.3136311,0.323000367,,,,,,,1.22058884,,3.55442927,3.66948213,47.513228,0.178559517
400,azint_UC1_Al2O3_2_0005_scan0034_pilatus_rm_NiO,0.31506896,0.549267015,3.62535593,1.31564408,1.73483481,5.651933,7.84843045,2.6414275,59.4450664,0.32364254,,,,,,,1.19432483,,3.55431237,3.59567112,47.3779933,0.177923845
401,azint_UC1_Al2O3_2_0005_scan0035_pilatus_rm_NiO,0.31574176,0.562649794,3.75300397,1.33264786,1.67801609,5.65187085,7.84855991,2.62962412,59.7592182,0.321964479,,,,,,,1.2143463,,3.55442622,3.7023017,47.4827836,0.178686535
402,azint_UC1_Al2O3_2_0005_scan0036_pilatus_rm_NiO,0.31504299,0.565693573,3.62936206,1.33760775,1.72022179,5.65168649,7.84871567,2.67958966,59.8452527,0.323136857,,,,,,,1.20501511,,3.55428755,3.64395536,47.5359403,0.178420715
403,azint_UC1_Al2O3_2_0005_scan0037_pilatus_rm_NiO,0.31562501,0.540868301,3.46256273,1.32962038,1.70933811,5.65199398,7.84860223,2.70685631,60.0675341,0.318648838,,,,,,,1.21468407,,3.55447073,3.69491588,47.4432849,0.17879512
404,azint_UC1_Al2O3_2_0005_scan0038_pilatus_rm_NiO,0.31501264,0.54111312,3.52755829,1.30148639,1.73987669,5.65202556,7.848588,2.68405844,59.6668657,0.321611293,,,,,,,1.20997652,,3.55435186,3.68007499,47.56092,0.178104575
405,azint_UC1_Al2O3_2_0005_scan0039_pilatus_rm_NiO,0.31477407,0.543429989,3.57909123,1.29828094,1.74260539,5.65165609,7.84910507,2.64534704,59.3545603,0.323343763,,,,,,,1.20801835,,3.55444514,3.64870387,47.6013362,0.177695309
406,azint_UC1_Al2O3_2_0005_scan0040_pilatus_rm_NiO,0.31750401,0.524291183,3.31529159,1.26348283,1.77229226,5.65160318,7.84944216,2.69064169,60.1481158,0.31767308,,,,,,,1.21478103,,3.55442903,3.67475752,47.6360497,0.178688477
407,azint_UC1_Al2O3_2_0005_scan0041_pilatus_rm_NiO,0.31495736,0.535561612,3.29721076,1.28763373,1.7699136,5.65263582,7.8475936,2.69867762,60.1609343,0.319353299,,,,,,,1.20669662,,3.55429368,3.66243069,47.6093628,0.178363342
408,azint_UC1_Al2O3_2_0005_scan0042_pilatus_rm_NiO,0.31367732,0.544544655,3.62278549,1.34310379,1.72586095,5.6521669,7.84874917,2.64237465,59.5886304,0.323800566,,,,,,,1.20306772,,3.55464988,3.6435153,47.7676978,0.177513689
409,azint_UC1_Al2O3_2_0005_scan0043_pilatus_rm_NiO,0.31471138,0.534960527,3.64316757,1.27826598,1.76305592,5.65152325,7.84956888,2.66632444,59.5873356,0.323259745,,,,,,,1.20791542,,3.55447852,3.64010442,47.5866702,0.178750538
410,azint_UC1_Al2O3_2_0005_scan0044_pilatus_rm_NiO,0.31225256,0.538489153,3.59179394,1.32942647,1.73371852,5.65229288,7.84737139,2.67034154,60.3406455,0.321880797,,,,,,,1.19961999,,3.55452593,3.69679634,47.7436689,0.177757203
